r;rid;node1;node2;type;w
r;3866717;4658;88848;777;9
r;97144030;4658;89231;0;30
r;15033052;4658;89451;0;5
r;10387725;4658;89451;10;14
r;3866763;4658;89451;777;9
r;9042524;4658;89479;22;51
r;273088012;4658;89554;24;41
r;3866854;4658;89654;777;9
r;11865197;4658;89809;11;121
r;934634;4658;89926;0;29
r;319666440;4658;90236;0;29
r;9351583;4658;90315;0;58
r;246039;4658;90315;35;54
r;79396438;4658;90546;0;21
r;78480432;4658;90546;10;12
r;97054025;4658;90758;0;30
r;97054006;4658;90758;10;15
r;9988802;4658;91029;10;31
r;3866863;4658;91046;777;9
r;3866749;4658;91356;777;9
r;97053954;4658;91691;32;16
r;72049813;4658;92249;777;9
r;319666397;4658;92311;0;26
r;15600875;4658;92501;0;28
r;14510102;4658;92501;10;32
r;2168803;4658;92953;0;60
r;82817138;4658;92953;10;26
r;78793323;4658;93007;10;9
r;28952715;4658;93081;0;27
r;28929833;4658;93081;10;28
r;10003845;4658;93616;10;9
r;81936662;4658;93949;0;30
r;80648573;4658;93949;10;32
r;10011834;4658;94233;10;4
r;85925408;4658;94265;0;23
r;85634678;4658;94265;5;31
r;377518479;4658;94431;9;25
r;3866767;4658;94448;777;9
r;97144038;4658;94712;0;34
r;30543803;4658;94750;0;67
r;180551;4658;94750;22;430
r;1790610;4658;94750;666;1
r;3866757;4658;94801;777;9
r;278353840;4658;94875;10;8
r;14834553;4658;95009;24;30
r;9351211;4658;95277;0;62
r;9981050;4658;95277;10;5
r;232219;4658;95277;35;60
r;12879141;4658;95299;0;4
r;10985726;4658;95299;10;17
r;82168942;4658;95422;0;22
r;82075114;4658;95422;9;-35
r;83029171;4658;95592;0;30
r;82816832;4658;95592;10;31
r;3866772;4658;95600;777;9
r;1322665;4658;95706;0;40
r;1648157;4658;95706;3;35
r;99825;4658;95706;10;127
r;1790595;4658;95706;666;1
r;15584857;4658;95734;0;31
r;14507394;4658;95734;10;34
r;15624652;4658;95776;0;32
r;14625101;4658;95776;10;27
r;82169453;4658;96211;0;26
r;82074841;4658;96211;9;26
r;15620688;4658;96225;0;32
r;14561026;4658;96225;10;27
r;220720788;4658;96442;10;15
r;22121189;4658;96782;0;28
r;22042255;4658;96782;10;32
r;319666403;4658;96947;0;26
r;4725829;4658;96951;777;9
r;97053983;4658;96955;0;13
r;97053991;4658;96955;10;15
r;101339;4658;97565;0;71
r;11348288;4658;97565;28;38
r;243392;4658;97565;35;52
r;3866777;4658;97598;777;9
r;934640;4658;97701;0;27
r;9990520;4658;97701;10;12
r;11934673;4658;97701;22;51
r;3866762;4658;97718;777;9
r;147267;4658;97756;0;72
r;99206;4658;97756;10;184
r;234544;4658;97756;15;78
r;15065274;4658;98319;26;61
r;11356846;4658;98412;15;38
r;12853244;4658;98919;0;4
r;11036911;4658;98919;10;17
r;11350532;4658;98919;15;38
r;477545981;4658;98935;17;25
r;319666487;4658;99014;0;30
r;28687468;4658;99249;0;23
r;28667332;4658;99249;10;30
r;254197628;4658;99721;10;10
r;97144035;4658;99740;0;30
r;3866815;4658;99767;777;9
r;59515502;4658;99911;0;28
r;54733805;4658;99911;5;52
r;292762960;4658;99970;10;3
r;76165051;4658;100008;0;23
r;75964028;4658;100008;10;32
r;171273288;4658;100040;24;44
r;1776149;4658;100066;22;60
r;319666417;4658;100241;0;29
r;319666441;4658;100389;0;29
r;30619199;4658;100405;0;30
r;30579266;4658;100405;10;37
r;85893267;4658;100437;0;29
r;85610987;4658;100437;10;26
r;82277647;4658;100567;0;11
r;80898813;4658;100567;10;12
r;319666429;4658;100570;0;26
r;15033049;4658;100711;0;5
r;10387731;4658;100711;10;14
r;3866795;4658;101124;777;9
r;319666491;4658;101236;0;28
r;371535523;4658;101250;24;31
r;12878355;4658;101406;0;14
r;10987276;4658;101406;10;17
r;98623699;4658;101488;0;17
r;97414574;4658;101488;10;27
r;314958184;4658;101689;6;-25
r;12861104;4658;101699;0;4
r;11021358;4658;101699;10;17
r;11350290;4658;101699;15;38
r;15432739;4658;102206;0;35
r;447859;4658;102206;3;34
r;28560930;4658;102345;32;-34
r;3866695;4658;102382;777;9
r;83029174;4658;102604;0;22
r;82816838;4658;102604;10;29
r;319666410;4658;102640;0;29
r;3866833;4658;103189;777;9
r;33153475;4658;103405;32;32
r;10533725;4658;103457;0;16
r;2217330;4658;103457;10;71
r;29304927;4658;103460;0;22
r;9973690;4658;103460;9;26
r;319666484;4658;103751;0;27
r;10009004;4658;104337;10;4
r;15600817;4658;104339;0;41
r;14509710;4658;104339;10;26
r;4725765;4658;104339;777;9
r;15630767;4658;104514;0;32
r;14550826;4658;104514;10;31
r;8792849;4658;104751;0;5
r;15375003;4658;104993;0;30
r;500676;4658;104993;3;29
r;319666490;4658;105008;0;27
r;15630769;4658;105285;0;31
r;14550832;4658;105285;10;35
r;29327553;4658;105427;0;22
r;9980605;4658;105427;10;27
r;365146713;4658;105511;10;18
r;278871978;4658;105530;10;14
r;319666463;4658;105543;0;27
r;180553;4658;105543;22;56
r;477473183;4658;105710;26;42
r;477583832;4658;105743;17;25
r;99350352;4658;106090;0;8
r;98881710;4658;106090;10;35
r;9351073;4658;106265;0;113
r;54733807;4658;106265;5;107
r;79957998;4658;106265;6;156
r;13009559;4658;106265;10;61
r;228557;4658;106265;35;110
r;1770727;4658;106265;666;2
r;283877911;4658;106553;10;15
r;10048960;4658;106851;10;4
r;15600816;4658;106879;0;30
r;14509708;4658;106879;10;32
r;15584763;4658;106970;0;28
r;14505651;4658;106970;10;34
r;1792353;4658;107150;0;59
r;240387;4658;107150;10;93
r;9976163;4658;107262;10;5
r;82168111;4658;107477;0;22
r;82075999;4658;107477;9;-34
r;3866755;4658;107622;777;9
r;3866866;4658;108185;777;9
r;3866848;4658;108388;777;9
r;83029176;4658;108485;0;21
r;82816844;4658;108485;10;29
r;417922899;4658;108673;0;14
r;1815091;4658;108673;41;60
r;2389252;4658;108673;42;60
r;275870436;4658;108673;155;26
r;1790597;4658;108673;666;1
r;3866697;4658;108673;777;9
r;10531416;4658;108949;9;10
r;3866837;4658;108949;777;9
r;1625078;4658;108965;22;170
r;15600815;4658;109010;0;30
r;14509706;4658;109010;10;26
r;3866782;4658;109331;777;9
r;934635;4658;109771;0;37
r;330812832;4658;110495;10;12
