r;rid;node1;node2;type;w
r;114405793;112239;3178435;13;11
r;114405794;112239;3303984;13;11
r;114405796;112239;5871375;13;11
r;116060891;112239;5894776;13;11
r;116060893;112239;2582519;13;11
r;116060895;112239;5894630;13;11
r;116060897;112239;5894591;13;11
r;116060898;112239;5894593;13;11
r;116060902;112239;5894640;13;11
r;116060903;112239;5894625;13;11
r;116066465;112239;301152;13;11
r;116069259;112239;5871598;13;11
r;295258424;112239;11456120;13;11
r;295258440;112239;11456287;13;11
r;295471337;112239;11439215;13;11
r;295471359;112239;11439171;13;11
r;295471395;112239;11439144;13;11
r;295471412;112239;11439116;13;11
r;295471437;112239;11439061;13;11
r;295471453;112239;11439078;13;11
r;295471459;112239;11417261;13;11
r;295471502;112239;11415836;13;11
r;295471517;112239;11415837;13;11
r;295471534;112239;11415156;13;11
r;295471556;112239;4254015;13;11
r;295642603;112239;11479112;13;11
r;295642609;112239;11456225;13;11
r;295642610;112239;11456200;13;11
r;295642614;112239;11479141;13;11
r;295642622;112239;11479097;13;11
r;111681074;112239;5672597;13;12
r;111681122;112239;5672592;13;12
r;111681175;112239;5675177;13;12
r;111680985;112239;5672123;13;12
r;111681112;112239;5674503;13;12
r;111681043;112239;5675252;13;12
r;111681124;112239;5673344;13;12
r;111681090;112239;5675331;13;12
r;111680997;112239;5674245;13;12
r;111681015;112239;5674395;13;12
r;111681033;112239;5674742;13;12
r;111681154;112239;5672178;13;12
r;111681076;112239;5674231;13;12
r;111681078;112239;5674318;13;12
r;111681045;112239;5672177;13;12
r;111681166;112239;5674874;13;12
r;111681065;112239;5674755;13;12
r;111681061;112239;5675116;13;12
r;111681118;112239;5674757;13;12
r;111681098;112239;5674325;13;12
r;111680995;112239;428190;13;12
r;111681003;112239;5674768;13;12
r;111681055;112239;5674498;13;12
r;111681092;112239;5672186;13;12
r;111681088;112239;5674766;13;12
r;111681116;112239;5674850;13;12
r;111681136;112239;5672297;13;12
r;111681063;112239;5674963;13;12
r;111681072;112239;5672669;13;12
r;111681068;112239;5672366;13;12
r;111681086;112239;5674783;13;12
r;111681162;112239;5674104;13;12
r;111681140;112239;5672614;13;12
r;111681021;112239;5674804;13;12
r;111681128;112239;5674865;13;12
r;111681102;112239;5674787;13;12
r;111681100;112239;5674825;13;12
r;111681156;112239;5672599;13;12
r;111681142;112239;5672883;13;12
r;111681059;112239;5674242;13;12
r;111681031;112239;5674136;13;12
r;111681025;112239;5672175;13;12
r;111680999;112239;5674876;13;12
r;111681084;112239;5674828;13;12
r;111681173;112239;5674761;13;12
r;111681094;112239;5672612;13;12
r;111681138;112239;5672097;13;12
r;111681126;112239;5674320;13;12
r;111681057;112239;5674397;13;12
r;111681174;112239;5674744;13;12
r;111681171;112239;5674793;13;12
