r;rid;node1;node2;type;w
r;10907399;71926;243005;0;59
r;11242361;71926;317264;0;59
r;11242716;71926;262065;0;59
r;11247610;71926;271300;0;59
r;11740432;71926;288353;0;59
r;12061078;71926;330557;0;59
r;12138924;71926;82998;0;59
r;12139128;71926;317858;0;59
r;200960;71926;55222;0;60
r;10577292;71926;175172;0;60
r;10577293;71926;175173;0;60
r;10577294;71926;175174;0;60
r;10874181;71926;263352;0;60
r;10874193;71926;269145;0;60
r;10874289;71926;227215;0;60
r;10896276;71926;179957;0;60
r;10896277;71926;179956;0;60
r;10896278;71926;179955;0;60
r;10896282;71926;179951;0;60
r;10896291;71926;175955;0;60
r;10896317;71926;179921;0;60
r;10896321;71926;179917;0;60
r;10896326;71926;179912;0;60
r;10896332;71926;179907;0;60
r;10896344;71926;179896;0;60
r;10896360;71926;179879;0;60
r;10896362;71926;179877;0;60
r;10898633;71926;179965;0;60
r;10898634;71926;179964;0;60
r;10898635;71926;49402;0;60
r;10898765;71926;179860;0;60
r;10898777;71926;179844;0;60
r;10898781;71926;179840;0;60
r;10898787;71926;82796;0;60
r;10901901;71926;225959;0;60
