r;rid;node1;node2;type;w
r;10588846;140176;193379;0;21
r;10588847;140176;99123;0;21
r;10588849;140176;193381;0;21
r;10588850;140176;193382;0;21
r;10588851;140176;193383;0;21
r;10588852;140176;193384;0;21
r;10588853;140176;193385;0;21
r;10588854;140176;193386;0;21
r;10588855;140176;193387;0;21
r;10588856;140176;193388;0;21
r;10588858;140176;193390;0;21
r;10588859;140176;193391;0;21
r;10588860;140176;193392;0;21
r;10588861;140176;193393;0;21
r;10588862;140176;193394;0;21
r;10588863;140176;88734;0;21
r;10588865;140176;193395;0;21
r;10588866;140176;193396;0;21
r;10588867;140176;193397;0;21
r;10588868;140176;193398;0;21
r;10588869;140176;193399;0;21
r;10588870;140176;193400;0;21
r;10588872;140176;193402;0;21
r;10588873;140176;193403;0;21
r;10588874;140176;193404;0;21
r;10588875;140176;193405;0;21
r;10588877;140176;193407;0;21
r;10588878;140176;193408;0;21
r;10588880;140176;193410;0;21
r;10588881;140176;193411;0;21
r;10588882;140176;193412;0;21
r;10588883;140176;193413;0;21
r;10588884;140176;193414;0;21
r;10588885;140176;193415;0;21
r;10588886;140176;193416;0;21
r;10588887;140176;193417;0;21
r;10588888;140176;193418;0;21
r;10588889;140176;193419;0;21
r;10588892;140176;193422;0;21
r;10588893;140176;193423;0;21
r;10588894;140176;193424;0;21
r;10588895;140176;193425;0;21
r;10588896;140176;193426;0;21
r;10588897;140176;193427;0;21
r;10588898;140176;55373;0;21
r;10588899;140176;193428;0;21
r;10588901;140176;193430;0;21
r;10588902;140176;193431;0;21
r;10588903;140176;193432;0;21
r;10588904;140176;193433;0;21
r;10588905;140176;193434;0;21
r;10588906;140176;193435;0;21
r;10588907;140176;167999;0;21
r;10588908;140176;193436;0;21
r;10588909;140176;193437;0;21
r;10588910;140176;193438;0;21
r;10588911;140176;168001;0;21
r;10588913;140176;193440;0;21
r;10588914;140176;108361;0;21
r;10588915;140176;193441;0;21
r;10588918;140176;135169;0;21
r;10588920;140176;193444;0;21
r;10588922;140176;193446;0;21
r;10588923;140176;193447;0;21
r;10588924;140176;193448;0;21
r;10588925;140176;193449;0;21
r;10588927;140176;193451;0;21
r;10588928;140176;193452;0;21
r;10588931;140176;193455;0;21
r;10588932;140176;193456;0;21
r;10588933;140176;193457;0;21
